user_id,movie_id,rating
30661,1663,4
30662,1663,3
30663,1663,3
30665,1663,2
30666,1663,3
30670,1663,4
30673,1663,3
30676,1663,3
30683,1663,3
30686,1663,5
30689,1663,2
30695,1663,5
30696,1663,4
30699,1663,4
30700,1663,4
30701,1663,3
30704,1663,4
30706,1663,2
30707,1663,3
30711,1663,2
30713,1663,3
30714,1663,3
30718,1663,2
30721,1663,3
30727,1663,4
30730,1663,4
30731,1663,3
30732,1663,3
30735,1663,5
30739,1663,4
30744,1663,4
30747,1663,3
30750,1663,4
30752,1663,3
30756,1663,3
30759,1663,3
30761,1663,4
30762,1663,5
30763,1663,4
30764,1663,4
30765,1663,3
30766,1663,1
30767,1663,3
30773,1663,2
30778,1663,5
30780,1663,5
30796,1663,4
30798,1663,3
30799,1663,5
30800,1663,3
30803,1663,3
30806,1663,5
30808,1663,4
30812,1663,3
30818,1663,3
30828,1663,5
30829,1663,3
30832,1663,3
30833,1663,4
30839,1663,5
30840,1663,3
30844,1663,4
30846,1663,3
30848,1663,5
30856,1663,4
30858,1663,5
30866,1663,3
30870,1663,4
30871,1663,2
30872,1663,5
30873,1663,2
30875,1663,4
30876,1663,4
30879,1663,5
30883,1663,4
30889,1663,4
30892,1663,4
30895,1663,4
30898,1663,3
30899,1663,5
30902,1663,3
30903,1663,4
30906,1663,3
30911,1663,3
30914,1663,2
30915,1663,3
30918,1663,4
30920,1663,4
30921,1663,4
30923,1663,3
30924,1663,4
30925,1663,5
30926,1663,4
30928,1663,4
30929,1663,4
30930,1663,2
30933,1663,3
30934,1663,3
30938,1663,3
30940,1663,4
30943,1663,3
30944,1663,3
30945,1663,5
30950,1663,3
30952,1663,5
30955,1663,4
30957,1663,1
30959,1663,3
30961,1663,4
30965,1663,3
30967,1663,3
30968,1663,4
30969,1663,4
30970,1663,1
30971,1663,4
30972,1663,4
30973,1663,5
30974,1663,2
30975,1663,3
30977,1663,5
30984,1663,3
30993,1663,5
31001,1663,2
31004,1663,4
31006,1663,4
31010,1663,3
31013,1663,3
31015,1663,4
31017,1663,2
31019,1663,4
31023,1663,4
31027,1663,4
31030,1663,4
31033,1663,3
31034,1663,5
31035,1663,3
31036,1663,4
31037,1663,4
31040,1663,3
31043,1663,4
31047,1663,3
31048,1663,4
31050,1663,2
31051,1663,1
31053,1663,4
31054,1663,3
31060,1663,4
31061,1663,4
31063,1663,3
31065,1663,3
31067,1663,4
31070,1663,4
31074,1663,3
31075,1663,3
31077,1663,5
31078,1663,5
31080,1663,4
31081,1663,3
31084,1663,3
31086,1663,3
31089,1663,3
31090,1663,3
31092,1663,3
31094,1663,5
31095,1663,5
31102,1663,2
31103,1663,3
31105,1663,4
31107,1663,3
31112,1663,3
31125,1663,5
31126,1663,3
31128,1663,5
31129,1663,3
31130,1663,4
31131,1663,4
31132,1663,3
31133,1663,2
31139,1663,4
31143,1663,2
31144,1663,2
31149,1663,4
31150,1663,3
31154,1663,4
31156,1663,3
31158,1663,3
31159,1663,1
31161,1663,4
31164,1663,5
31173,1663,4
31176,1663,4
31177,1663,5
31180,1663,4
31183,1663,3
31184,1663,3
31189,1663,4
31190,1663,4
31195,1663,3
31197,1663,2
31199,1663,2
31200,1663,3
31209,1663,4
31214,1663,4
31216,1663,3
31218,1663,4
31223,1663,3
31226,1663,4
31227,1663,4
31229,1663,4
31232,1663,3
31233,1663,4
31236,1663,4
31239,1663,5
31241,1663,4
31243,1663,2
31247,1663,3
31249,1663,4
31252,1663,4
31255,1663,5
31257,1663,3
31258,1663,3
31265,1663,3
31271,1663,4
31272,1663,5
31275,1663,1
31288,1663,5
31289,1663,4
31290,1663,4
31296,1663,3
31297,1663,4
31299,1663,5
31304,1663,2
31305,1663,3
31307,1663,3
31309,1663,5
31313,1663,3
31314,1663,3
31316,1663,2
31317,1663,3
31318,1663,4
31320,1663,3
31321,1663,4
31322,1663,5
31324,1663,3
31325,1663,4
31328,1663,3
31329,1663,4
31334,1663,4
31335,1663,3
31336,1663,4
31342,1663,4
31347,1663,5
31351,1663,4
31352,1663,3
31354,1663,2
31355,1663,3
31357,1663,3
31360,1663,5
31362,1663,5
31363,1663,5
31364,1663,5
31365,1663,2
31366,1663,2
31369,1663,1
31372,1663,3
31373,1663,4
31375,1663,3
31376,1663,4
31378,1663,5
31380,1663,5
31383,1663,5
31386,1663,4
31387,1663,4
31392,1663,3
31394,1663,4
31397,1663,5
31401,1663,5
31403,1663,3
31406,1663,1
31409,1663,5
31411,1663,5
31421,1663,3
31423,1663,4
31425,1663,3
31426,1663,4
31430,1663,4
31434,1663,3
31436,1663,4
31440,1663,4
31441,1663,3
31445,1663,4
31448,1663,3
31449,1663,4
31450,1663,3
31452,1663,4
31453,1663,4
31455,1663,2
31459,1663,3
31460,1663,3
31462,1663,5
31463,1663,4
31465,1663,3
31471,1663,3
31477,1663,3
31479,1663,2
31483,1663,4
31484,1663,4
31486,1663,3
31487,1663,4
31495,1663,3
31497,1663,3
31498,1663,4
31499,1663,3
31501,1663,4
31502,1663,4
31506,1663,3
31508,1663,4
31509,1663,4
31510,1663,4
31511,1663,4
31515,1663,2
31523,1663,4
31525,1663,5
31526,1663,1
31527,1663,4
31529,1663,4
31531,1663,4
31533,1663,4
31537,1663,3
31538,1663,3
31539,1663,5
31543,1663,3
31544,1663,4
31549,1663,4
31551,1663,4
31552,1663,4
31554,1663,4
31557,1663,3
31559,1663,4
31561,1663,4
31562,1663,4
31565,1663,3
31568,1663,4
31575,1663,4
31579,1663,3
31581,1663,3
31589,1663,3
31590,1663,4
31596,1663,4
31600,1663,3
31604,1663,5
31608,1663,3
31609,1663,4
31610,1663,3
31619,1663,3
31624,1663,4
31626,1663,4
31630,1663,4
31632,1663,4
31638,1663,3
31641,1663,2
31643,1663,3
31645,1663,4
31649,1663,3
31651,1663,2
31653,1663,3
31656,1663,3
31657,1663,3
31658,1663,4
31659,1663,3
31661,1663,3
31670,1663,5
31671,1663,4
31687,1663,5
31689,1663,5
31702,1663,4
31703,1663,4
31707,1663,3
31709,1663,3
31710,1663,5
31714,1663,4
31720,1663,2
31727,1663,5
31736,1663,3
31740,1663,4
31741,1663,5
31742,1663,3
31743,1663,3
31744,1663,5
31746,1663,5
31747,1663,4
31749,1663,4
31753,1663,4
31754,1663,3
31758,1663,4
31762,1663,3
31763,1663,3
31768,1663,4
31769,1663,1
31770,1663,4
31773,1663,4
31775,1663,4
31776,1663,5
31777,1663,2
31778,1663,4
31779,1663,3
31781,1663,5
31787,1663,3
31788,1663,4
31793,1663,3
31795,1663,2
31800,1663,5
31804,1663,3
31805,1663,2
31806,1663,3
31807,1663,4
31809,1663,3
31811,1663,4
31814,1663,3
31815,1663,4
31816,1663,2
31820,1663,1
31827,1663,3
31831,1663,4
31833,1663,3
31841,1663,4
31842,1663,4
31844,1663,4
31852,1663,3
31857,1663,4
31859,1663,4
31860,1663,3
31861,1663,4
31863,1663,4
31864,1663,5
31865,1663,3
31866,1663,4
31871,1663,3
31874,1663,3
31881,1663,4
31883,1663,1
31884,1663,3
31885,1663,3
31891,1663,4
31895,1663,3
31896,1663,4
31903,1663,3
31904,1663,4
31914,1663,4
31915,1663,2
31921,1663,5
31925,1663,4
31926,1663,5
31929,1663,3
31933,1663,4
31935,1663,3
31937,1663,5
31941,1663,5
31949,1663,3
31951,1663,4
31953,1663,3
31954,1663,4
31958,1663,4
31963,1663,4
31964,1663,2
31966,1663,5
31970,1663,3
31971,1663,4
31975,1663,4
31976,1663,4
31978,1663,1
31979,1663,3
31980,1663,4
31986,1663,4
31990,1663,3
31992,1663,4
31993,1663,4
31998,1663,5
31999,1663,3
32001,1663,3
32004,1663,3
32005,1663,5
32007,1663,5
32008,1663,4
32009,1663,4
32011,1663,5
32015,1663,5
32024,1663,3
32028,1663,3
32031,1663,3
32034,1663,4
32039,1663,3
32047,1663,5
32050,1663,4
32054,1663,5
32056,1663,4
32063,1663,4
32069,1663,3
32071,1663,5
32073,1663,5
32077,1663,4
32078,1663,4
32080,1663,4
32088,1663,3
32089,1663,4
32092,1663,4
32093,1663,5
32094,1663,3
32098,1663,4
32101,1663,3
32102,1663,3
32103,1663,3
32107,1663,4
32108,1663,4
32109,1663,4
32113,1663,3
32114,1663,3
32115,1663,3
32122,1663,2
32124,1663,5
32128,1663,5
32132,1663,3
32133,1663,3
32136,1663,5
32141,1663,4
32142,1663,3
32145,1663,3
32147,1663,3
32148,1663,5
32154,1663,4
32155,1663,3
32157,1663,3
32158,1663,5
32162,1663,3
32165,1663,4
32166,1663,3
32171,1663,4
32174,1663,3
32179,1663,4
32180,1663,4
32182,1663,3
32187,1663,4
32189,1663,4
32191,1663,3
32192,1663,1
32198,1663,4
32199,1663,3
32202,1663,4
32207,1663,3
32208,1663,4
32209,1663,3
32218,1663,4
32223,1663,4
32224,1663,3
32231,1663,3
32234,1663,4
32236,1663,4
32239,1663,5
32240,1663,2
32245,1663,5
32246,1663,3
32251,1663,4
32255,1663,4
32258,1663,4
32260,1663,5
32262,1663,4
32266,1663,5
32268,1663,2
32273,1663,4
32277,1663,2
32280,1663,4
32281,1663,3
32285,1663,5
32293,1663,5
32294,1663,2
32295,1663,2
32300,1663,5
32301,1663,4
32303,1663,4
32306,1663,4
32307,1663,3
32310,1663,4
32311,1663,5
32312,1663,4
32313,1663,5
32314,1663,4
32318,1663,2
32321,1663,3
32322,1663,5
32323,1663,4
32324,1663,4
32327,1663,4
32333,1663,3
32334,1663,5
32337,1663,4
32340,1663,5
32341,1663,2
32345,1663,5
32347,1663,2
32352,1663,4
32353,1663,3
32355,1663,5
32356,1663,4
32367,1663,4
32382,1663,3
32389,1663,4
32397,1663,4
32398,1663,3
32399,1663,5
32414,1663,3
32422,1663,5
32437,1663,4
32443,1663,4
32449,1663,4
32452,1663,3
32465,1663,3
32469,1663,4
32476,1663,3
32479,1663,2
32493,1663,5
32495,1663,3
32497,1663,5
32506,1663,2
32507,1663,4
32509,1663,5
32516,1663,3
32524,1663,4
32531,1663,3
32532,1663,4
32540,1663,4
32547,1663,5
32553,1663,4
32554,1663,4
32557,1663,3
32566,1663,3
32574,1663,5
32575,1663,5
32581,1663,3
32583,1663,3
32593,1663,5
32601,1663,4
32606,1663,3
32608,1663,4
32625,1663,3
32626,1663,5
32630,1663,4
32634,1663,4
32637,1663,4
32639,1663,4
32642,1663,4
32647,1663,3
32650,1663,3
32651,1663,3
32652,1663,3
32661,1663,4
32664,1663,4
32666,1663,3
32674,1663,3
32684,1663,4
32690,1663,5
32692,1663,1
32693,1663,4
32697,1663,3
32705,1663,4
32706,1663,4
32708,1663,5
32710,1663,4
32712,1663,3
32721,1663,3
32733,1663,3
32736,1663,3
32737,1663,4
32739,1663,3
32741,1663,4
32742,1663,2
32749,1663,3
32756,1663,4
32762,1663,3
32763,1663,5
32765,1663,3
32779,1663,5
32780,1663,3
32790,1663,4
32796,1663,4
32797,1663,5
32800,1663,3
32809,1663,3
32811,1663,3
32821,1663,4
32822,1663,3
32823,1663,4
32824,1663,3
32826,1663,3
32830,1663,4
32833,1663,4
32842,1663,4
32848,1663,4
32851,1663,4
32852,1663,3
32853,1663,3
32855,1663,3
32857,1663,3
32858,1663,5
32861,1663,4
32864,1663,2
32874,1663,3
32879,1663,4
32900,1663,3
32903,1663,2
32906,1663,2
32911,1663,3
32912,1663,4
32915,1663,4
32916,1663,4
32917,1663,4
32929,1663,3
32931,1663,4
32932,1663,4
32937,1663,4
32949,1663,1
32962,1663,3
32966,1663,4
32967,1663,5
32969,1663,5
32976,1663,4
32987,1663,4
32992,1663,4
32994,1663,5
32995,1663,3
32998,1663,5
33002,1663,3
33006,1663,3
33007,1663,3
33012,1663,4
33013,1663,5
33015,1663,3
33017,1663,4
33021,1663,4
33027,1663,4
33032,1663,1
33033,1663,3
33039,1663,4
33041,1663,1
33042,1663,3
33053,1663,5
33061,1663,4
33062,1663,4
33067,1663,5
33068,1663,3
33071,1663,2
33073,1663,4
33077,1663,2
33078,1663,3
33084,1663,4
33085,1663,4
33087,1663,3
33093,1663,3
33094,1663,4
33095,1663,4
33097,1663,4
33098,1663,4
33100,1663,4
33102,1663,4
33104,1663,4
33108,1663,5
33111,1663,4
33116,1663,3
33119,1663,3
33121,1663,3
33123,1663,4
33124,1663,4
33130,1663,3
33132,1663,5
33135,1663,5
33140,1663,4
33141,1663,4
33142,1663,4
33143,1663,1
33144,1663,3
33145,1663,4
33149,1663,4
33150,1663,4
33153,1663,3
33159,1663,3
33161,1663,4
33163,1663,4
33164,1663,3
33166,1663,3
33167,1663,4
33169,1663,3
33172,1663,4
33177,1663,1
33179,1663,5
33183,1663,4
33185,1663,3
33186,1663,5
33195,1663,5
33198,1663,2
33199,1663,5
33200,1663,4
33201,1663,5
33202,1663,3
33204,1663,3
33206,1663,3
33209,1663,4
33213,1663,3
33214,1663,4
33218,1663,3
33226,1663,4
33230,1663,3
33232,1663,4
33233,1663,3
33240,1663,5
33244,1663,4
33245,1663,5
33246,1663,3
33247,1663,4
33250,1663,5
33252,1663,2
33253,1663,4
33255,1663,4
33259,1663,3
33260,1663,4
33262,1663,4
33263,1663,2
33265,1663,4
33267,1663,4
33271,1663,3
33275,1663,4
33280,1663,3
33287,1663,5
33289,1663,3
33290,1663,4
33293,1663,3
33294,1663,4
33299,1663,5
33300,1663,3
33304,1663,3
33305,1663,5
33314,1663,4
33317,1663,3
33318,1663,4
33319,1663,4
33323,1663,4
33326,1663,4
33329,1663,3
33330,1663,4
33331,1663,3
33334,1663,1
33336,1663,3
33338,1663,4
33340,1663,4
33343,1663,4
33344,1663,2
33350,1663,2
33354,1663,2
33355,1663,2
33361,1663,3
33362,1663,3
33372,1663,4
33373,1663,4
33376,1663,4
33377,1663,2
33381,1663,4
33383,1663,3
33384,1663,4
33389,1663,5
33390,1663,2
33392,1663,5
33395,1663,4
33397,1663,4
33398,1663,4
33406,1663,4
33407,1663,3
33409,1663,4
33410,1663,4
33411,1663,3
33412,1663,3
33423,1663,2
33425,1663,4
33427,1663,3
33428,1663,4
33430,1663,4
33431,1663,4
33432,1663,4
33438,1663,4
33449,1663,3
33450,1663,4
33453,1663,4
33455,1663,4
33458,1663,2
33459,1663,4
33463,1663,4
33468,1663,3
33470,1663,3
33471,1663,4
33473,1663,4
33476,1663,4
33477,1663,3
33480,1663,3
33483,1663,3
33484,1663,3
33489,1663,4
33490,1663,3
33493,1663,3
33494,1663,2
33497,1663,2
33505,1663,3
33506,1663,3
33507,1663,3
33511,1663,1
33513,1663,4
33517,1663,5
33523,1663,5
33525,1663,4
33526,1663,4
33539,1663,5
33546,1663,4
33548,1663,4
33550,1663,5
33551,1663,4
33552,1663,3
33556,1663,3
33566,1663,5
33570,1663,3
33580,1663,5
33582,1663,2
33583,1663,4
33585,1663,3
33591,1663,4
33592,1663,3
33594,1663,4
33597,1663,4
33599,1663,3
33602,1663,4
33611,1663,4
33616,1663,3
33619,1663,3
33620,1663,3
33621,1663,3
33622,1663,3
33623,1663,3
33626,1663,3
33629,1663,4
33632,1663,4
33634,1663,3
33635,1663,3
33636,1663,5
33639,1663,3
33645,1663,4
33646,1663,2
33647,1663,4
33649,1663,4
33653,1663,2
33655,1663,4
33660,1663,4
33666,1663,3
33667,1663,2
33668,1663,2
33669,1663,4
33670,1663,4
33671,1663,3
33675,1663,5
33687,1663,3
33689,1663,4
33690,1663,3
33692,1663,3
33695,1663,3
33696,1663,5
33697,1663,3
33699,1663,4
33701,1663,4
33708,1663,4
33709,1663,4
33713,1663,3
33714,1663,5
33721,1663,5
33722,1663,3
33726,1663,3
33729,1663,2
33730,1663,3
33733,1663,3
33735,1663,3
33742,1663,4
33749,1663,4
33751,1663,4
33756,1663,4
33758,1663,4
33760,1663,4
33762,1663,4
33768,1663,3
33772,1663,4
33776,1663,3
33778,1663,3
33780,1663,5
33782,1663,1
33788,1663,4
33790,1663,4
33792,1663,2
33793,1663,4
33804,1663,3
33807,1663,3
33808,1663,3
33809,1663,3
33826,1663,4
33839,1663,4
33843,1663,3
33844,1663,3
33856,1663,1
33865,1663,3
33866,1663,4
33870,1663,2
33874,1663,5
33883,1663,4
33884,1663,4
33892,1663,3
33897,1663,3
33905,1663,3
33913,1663,2
33915,1663,3
33921,1663,2
33923,1663,2
33927,1663,2
33928,1663,3
33929,1663,4
33937,1663,3
33939,1663,3
33942,1663,2
33944,1663,2
33945,1663,4
33946,1663,2
33957,1663,2
33958,1663,1
33960,1663,3
33964,1663,5
33966,1663,2
33969,1663,4
33971,1663,3
33972,1663,3
33974,1663,4
33985,1663,3
33986,1663,5
33988,1663,3
33996,1663,4
34000,1663,2
34002,1663,4
34006,1663,3
34010,1663,4
34018,1663,2
34020,1663,4
34032,1663,4
34036,1663,5
34042,1663,3
34044,1663,3
34050,1663,2
34051,1663,3
34054,1663,3
34056,1663,4
34058,1663,4
34062,1663,3
34063,1663,1
34066,1663,2
34079,1663,3
34081,1663,4
34088,1663,4
34091,1663,5
34094,1663,4
34099,1663,4
34102,1663,5
34106,1663,4
34111,1663,4
34113,1663,4
34114,1663,4
34115,1663,3
34124,1663,5
34130,1663,3
34133,1663,3
34134,1663,5
34137,1663,3
34139,1663,3
34140,1663,3
34146,1663,1
34147,1663,4
34149,1663,2
34152,1663,3
34163,1663,4
34167,1663,5
34169,1663,4
34180,1663,5
34187,1663,2
34194,1663,4
34197,1663,1
34199,1663,4
34204,1663,2
34206,1663,3
34207,1663,5
34211,1663,4
34221,1663,3
34224,1663,4
34226,1663,4
34230,1663,4
34233,1663,4
34234,1663,4
34236,1663,3
34243,1663,3
34251,1663,5
34255,1663,4
34260,1663,4
34267,1663,5
34270,1663,3
34274,1663,5
34275,1663,4
34276,1663,4
34279,1663,4
34280,1663,4
34288,1663,4
34293,1663,3
34295,1663,4
34298,1663,5
34301,1663,3
34304,1663,3
34308,1663,4
34309,1663,4
34310,1663,2
34314,1663,4
34330,1663,4
34332,1663,4
34335,1663,4
34336,1663,5
34344,1663,4
34345,1663,5
34346,1663,5
34350,1663,3
34352,1663,3
34359,1663,4
34364,1663,4
34367,1663,4
34368,1663,3
34370,1663,5
34372,1663,3
34376,1663,3
34378,1663,4
34384,1663,3
34390,1663,5
34393,1663,2
34399,1663,4
34400,1663,3
34401,1663,3
34406,1663,3
34408,1663,3
34415,1663,3
34419,1663,4
34423,1663,3
34426,1663,4
34427,1663,4
34431,1663,4
34435,1663,3
34437,1663,3
34439,1663,5
34442,1663,5
34445,1663,3
34446,1663,3
34447,1663,5
34461,1663,4
34462,1663,4
34468,1663,3
34469,1663,4
34470,1663,4
34471,1663,4
34479,1663,2
34482,1663,3
34490,1663,2
34491,1663,3
34495,1663,3
34496,1663,3
34506,1663,3
34509,1663,3
34510,1663,4
34512,1663,4
34515,1663,3
34518,1663,4
34520,1663,5
34522,1663,3
34524,1663,2
34528,1663,2
34531,1663,3
34533,1663,4
34535,1663,4
34537,1663,2
34539,1663,4
34541,1663,4
34545,1663,4
34546,1663,3
34547,1663,5
34556,1663,4
34569,1663,5
34574,1663,5
34575,1663,4
34576,1663,4
34577,1663,3
34578,1663,4
34582,1663,5
34583,1663,3
34587,1663,4
34592,1663,4
34593,1663,4
34598,1663,4
34599,1663,3
34601,1663,5
34603,1663,4
34604,1663,4
34605,1663,3
34611,1663,3
34612,1663,3
34614,1663,4
34617,1663,3
34618,1663,5
34619,1663,2
34620,1663,1
34622,1663,5
34625,1663,3
34626,1663,3
34630,1663,4
34631,1663,1
34633,1663,3
34634,1663,3
34635,1663,3
34636,1663,4
34638,1663,3
34642,1663,3
34645,1663,4
34647,1663,5
34649,1663,4
34652,1663,4
34653,1663,4
34658,1663,5
34659,1663,3
34663,1663,3
34664,1663,4
34665,1663,5
34666,1663,4
34667,1663,5
34668,1663,4
34671,1663,4
34675,1663,4
34676,1663,3
34677,1663,4
34683,1663,4
34685,1663,5
34686,1663,4
34687,1663,3
34689,1663,4
34690,1663,4
34691,1663,3
34693,1663,3
34694,1663,4
34696,1663,3
34697,1663,4
34698,1663,4
34700,1663,4
34702,1663,3
34703,1663,4
34704,1663,3
34705,1663,4
34706,1663,2
34708,1663,5
34709,1663,3
34714,1663,4
34716,1663,3
34718,1663,2
34719,1663,3
34721,1663,3
34723,1663,2
34725,1663,4
34727,1663,2
34729,1663,4
34733,1663,4
34736,1663,4
34737,1663,3
34738,1663,4
34740,1663,2
34741,1663,3
34742,1663,4
34743,1663,5
34744,1663,5
34745,1663,4
34746,1663,3
34747,1663,3
34752,1663,5
34753,1663,5
34754,1663,3
34755,1663,4
34759,1663,4
34763,1663,4
34764,1663,4
34765,1663,2
34768,1663,3
34770,1663,3
34772,1663,3
34775,1663,5
34778,1663,5
34782,1663,2
34783,1663,3
34786,1663,3
34788,1663,4
34791,1663,4
34793,1663,5
34794,1663,4
34797,1663,2
34798,1663,4
34799,1663,4
34800,1663,3
34801,1663,4
34803,1663,5
34804,1663,5
34805,1663,3
34813,1663,4
34816,1663,4
34817,1663,5
34821,1663,3
34822,1663,4
34823,1663,3
34824,1663,5
34826,1663,5
34827,1663,3
34829,1663,4
34830,1663,3
34831,1663,3
34832,1663,5
34834,1663,5
34836,1663,3
34837,1663,5
34840,1663,3
34841,1663,3
34842,1663,4
34843,1663,4
34846,1663,3
34850,1663,4
34851,1663,4
34853,1663,4
34854,1663,4
34855,1663,4
34857,1663,3
34858,1663,5
34859,1663,5
34861,1663,3
34866,1663,5
34868,1663,3
34870,1663,5
34871,1663,3
34873,1663,3
34874,1663,3
34876,1663,4
34877,1663,4
34878,1663,4
34879,1663,4
34880,1663,4
34882,1663,4
34883,1663,4
34884,1663,4
34885,1663,4
34887,1663,3
34888,1663,5
34889,1663,5
34890,1663,3
34892,1663,4
34893,1663,4
34895,1663,3
34900,1663,4
34902,1663,4
34903,1663,4
34905,1663,4
34906,1663,4
34907,1663,2
34908,1663,3
34912,1663,3
34913,1663,4
34914,1663,4
34917,1663,5
34918,1663,5
34919,1663,3
34928,1663,4
34931,1663,4
34932,1663,5
34935,1663,3
34936,1663,4
34937,1663,3
34939,1663,4
34946,1663,4
34947,1663,4
34953,1663,4
34954,1663,3
34960,1663,1
34961,1663,5
34963,1663,2
34965,1663,3
34967,1663,3
34968,1663,5
34969,1663,4
34970,1663,4
34971,1663,4
34974,1663,3
34977,1663,5
34978,1663,2
34980,1663,4
34982,1663,3
34983,1663,3
34984,1663,5
34986,1663,5
34990,1663,3
34991,1663,3
34992,1663,5
34998,1663,3
34999,1663,4
35000,1663,5
35005,1663,4
35010,1663,5
35011,1663,4
35016,1663,5
35018,1663,5
35020,1663,4
35024,1663,4
35025,1663,4
35028,1663,3
35029,1663,4
35030,1663,4
35031,1663,4
35034,1663,5
35035,1663,2
35036,1663,3
35038,1663,3
35039,1663,4
35041,1663,2
35045,1663,4
35048,1663,4
35049,1663,4
35050,1663,3
35052,1663,4
35054,1663,4
35059,1663,5
35060,1663,4
35061,1663,3
35065,1663,3
35068,1663,3
35071,1663,4
35073,1663,4
35079,1663,4
35082,1663,5
35083,1663,3
35084,1663,5
35087,1663,3
35091,1663,4
35092,1663,4
35094,1663,4
35096,1663,4
35098,1663,4
35099,1663,4
35103,1663,4
35104,1663,3
35106,1663,4
35108,1663,5
35110,1663,4
35111,1663,4
35112,1663,4
35113,1663,3
35115,1663,3
35118,1663,5
35119,1663,3
35126,1663,3
35129,1663,4
35131,1663,4
35132,1663,5
35133,1663,4
35134,1663,4
35135,1663,4
35136,1663,4
35137,1663,3
35138,1663,4
35140,1663,4
35142,1663,4
35143,1663,5
35145,1663,3
35148,1663,5
35149,1663,4
35154,1663,2
35158,1663,5
35159,1663,5
35160,1663,4
35161,1663,5
35162,1663,3
35163,1663,3
35168,1663,3
35184,1663,5
35187,1663,3
35188,1663,4
35199,1663,2
35203,1663,5
35229,1663,5
35233,1663,3
35234,1663,3
35242,1663,4
35248,1663,3
35249,1663,4
35250,1663,4
35251,1663,1
35252,1663,4
35253,1663,5
35260,1663,3
35278,1663,4
35279,1663,4
35281,1663,3
35282,1663,4
35297,1663,3
35298,1663,2
35300,1663,3
35301,1663,3
35304,1663,3
35311,1663,4
35313,1663,4
35318,1663,3
35324,1663,5
35325,1663,3
35329,1663,3
35341,1663,4
35342,1663,2
35347,1663,4
35353,1663,4
35355,1663,4
35356,1663,1
35372,1663,3
35376,1663,5
35383,1663,4
35384,1663,1
35386,1663,5
35395,1663,3
35401,1663,4
35403,1663,2
35406,1663,4
35413,1663,5
35420,1663,3
35424,1663,4
35427,1663,4
35430,1663,4
35443,1663,3
35445,1663,3
35447,1663,4
35448,1663,2
35452,1663,5
35453,1663,3
35455,1663,4
35465,1663,5
35475,1663,4
35478,1663,4
35488,1663,4
35498,1663,4
35511,1663,2
35514,1663,3
35523,1663,3
35526,1663,4
35537,1663,4
35538,1663,2
35544,1663,5
35551,1663,4
35559,1663,4
35572,1663,4
35573,1663,3
35580,1663,3
35584,1663,4
35589,1663,3
35601,1663,4
35603,1663,4
35607,1663,4
35608,1663,4
35611,1663,4
35612,1663,3
35613,1663,1
35621,1663,3
35631,1663,3
35637,1663,3
35640,1663,3
35649,1663,3
35650,1663,4
35651,1663,2
35654,1663,4
35660,1663,3
35670,1663,5
35679,1663,4
35681,1663,4
35682,1663,3
35693,1663,3
35698,1663,5
35700,1663,4
35701,1663,4
35704,1663,3
35706,1663,4
35710,1663,4
35715,1663,4
35716,1663,3
35717,1663,4
35718,1663,3
35720,1663,3
35725,1663,4
35726,1663,4
35730,1663,3
35731,1663,3
35732,1663,4
35733,1663,5
35741,1663,4
35743,1663,3
35744,1663,4
35746,1663,3
35747,1663,3
35748,1663,4
35751,1663,4
35752,1663,3
35753,1663,4
35754,1663,4
35757,1663,4
35758,1663,3
35759,1663,4
35764,1663,4
35766,1663,4
35767,1663,3
35771,1663,3
35772,1663,4
35773,1663,3
35776,1663,4
35777,1663,5
35778,1663,4
35780,1663,5
35781,1663,5
35782,1663,2
35784,1663,3
35786,1663,4
35787,1663,5
35788,1663,3
35789,1663,4
35792,1663,4
35794,1663,4
35795,1663,4
35796,1663,5
35800,1663,3
35804,1663,5
35807,1663,4
35809,1663,4
35810,1663,4
35814,1663,4
35815,1663,3
35820,1663,3
35824,1663,3
35825,1663,3
35829,1663,2
35831,1663,5
35833,1663,5
35837,1663,5
35838,1663,5
35840,1663,5
35841,1663,3
35846,1663,4
35849,1663,4
35850,1663,3
35851,1663,3
35855,1663,4
35856,1663,3
35859,1663,4
35861,1663,5
35862,1663,3
35867,1663,3
35869,1663,3
35870,1663,5
35875,1663,4
35877,1663,4
35881,1663,4
35882,1663,5
35885,1663,3
35888,1663,4
35892,1663,5
35894,1663,4
35898,1663,5
35900,1663,5
35902,1663,3
35904,1663,4
35916,1663,4
35917,1663,3
35920,1663,3
35921,1663,4
35927,1663,5
35929,1663,4
35933,1663,5
35935,1663,3
35936,1663,2
35938,1663,3
35939,1663,4
35941,1663,3
35948,1663,5
35950,1663,4
35951,1663,3
35953,1663,2
35961,1663,3
35966,1663,1
35974,1663,3
35978,1663,4
35981,1663,3
35982,1663,1
35983,1663,5
35986,1663,3
35988,1663,3
35991,1663,4
35993,1663,4
35994,1663,4
36001,1663,4
36004,1663,5
36005,1663,4
36012,1663,4
36014,1663,5
36015,1663,3
36017,1663,4
36018,1663,4
36020,1663,3
36022,1663,3
36024,1663,2
36029,1663,4
36030,1663,5
36032,1663,4
36033,1663,4
36035,1663,4
36036,1663,4
36041,1663,4
36042,1663,4
36048,1663,4
36052,1663,4
36055,1663,4
36056,1663,5
36059,1663,4
36062,1663,4
36063,1663,3
36065,1663,4
36068,1663,3
36069,1663,5
36077,1663,5
36078,1663,4
36079,1663,4
36080,1663,5
36081,1663,3
36084,1663,4
36085,1663,5
36087,1663,4
36088,1663,4
